group_size,group_similarity,group_members,avg_similarity
4,random,"[4470, 327, 12924, 461]",-0.0017780810074651007
4,random,"[13076, 4197, 9063, 13425]",-0.0012406947890818943
4,random,"[2061, 5403, 12566, 8256]",-0.00137982370413281
4,random,"[3258, 11887, 8069, 1851]",0.16563275434242833
4,random,"[2226, 1867, 3058, 7308]",-0.0012406947890818815
4,random,"[625, 1231, 138, 14014]",-0.002154214610653715
4,random,"[5881, 260, 8108, 7114]",-0.0012406947890818822
4,random,"[124, 7537, 1265, 1317]",-0.0023534406122648573
4,random,"[2569, 478, 1851, 2073]",-0.001467190982551446
4,random,"[1629, 1309, 7865, 3851]",-0.0014914003326056706
4,random,"[4716, 2265, 5814, 933]",-0.0012406947890818813
4,random,"[10554, 9645, 5024, 4230]",-0.0012406947890818848
4,random,"[1131, 1396, 12186, 4142]",-0.0014962467231019853
4,random,"[9643, 1435, 9407, 788]",-0.0012406947890818815
4,random,"[7136, 4985, 4163, 5356]",-0.0020071024694258773
4,random,"[5992, 876, 6908, 6611]",-0.001498195833291792
4,random,"[10897, 6704, 1085, 2846]",0.11243365770354542
4,random,"[13110, 4280, 1278, 78]",-0.0016894330075700554
4,random,"[1538, 571, 871, 2300]",-0.0017649870048125126
4,random,"[2696, 3643, 2851, 8113]",-0.0014952543902106016
4,random,"[4467, 7653, 1471, 1872]",-0.001240694789081877
4,random,"[6223, 7201, 2199, 7997]",-0.0014981958332918072
4,random,"[8324, 1729, 2668, 13955]",-0.001997760292581483
4,random,"[433, 4123, 8397, 13390]",-0.001240694789081874
4,random,"[11399, 1779, 3138, 499]",-0.0016870502459930146
4,random,"[8470, 8123, 4757, 1640]",-0.0020140260304783815
4,random,"[7354, 10312, 3765, 44]",-0.0012406947890818878
4,random,"[1059, 4453, 12907, 9418]",-0.001491927407540867
4,random,"[10042, 6983, 1143, 2873]",-0.0014352695888794605
4,random,"[1096, 1894, 1755, 4802]",-0.0019918854968182737
4,random,"[6477, 2797, 4081, 6011]",-0.0014834844171426568
4,random,"[1331, 13741, 486, 3075]",-0.0014956037222764683
4,random,"[4635, 1069, 11357, 9373]",-0.0014928134622439586
4,random,"[29, 11964, 14435, 9993]",-0.0012406947890818921
4,random,"[9327, 8117, 2840, 10204]",-0.00124069478908188
4,random,"[3005, 3446, 3686, 2187]",-0.001240694789081875
4,random,"[8273, 3936, 11790, 3842]",-0.0012406947890818802
4,random,"[3557, 295, 4010, 5122]",0.23320055874985846
4,random,"[13193, 14820, 13460, 3195]",-0.0014811074850866253
4,random,"[9692, 1993, 11691, 4267]",-0.00166067619269234
4,random,"[1331, 3323, 2690, 65]",-0.0014956037222764616
4,random,"[5907, 10442, 5634, 166]",-0.0014981958332917933
4,random,"[8222, 3632, 5739, 10406]",0.16563275434243174
4,random,"[2816, 3086, 83, 9044]",0.09877721460317977
4,random,"[2554, 9894, 5476, 4345]",-0.0012406947890818772
4,random,"[12071, 2021, 1728, 9517]",-0.0012406947890818835
4,random,"[11506, 5148, 9402, 5994]",-0.0012406947890818807
4,random,"[12330, 4365, 6256, 12958]",-0.001240694789081878
4,random,"[8117, 7227, 11443, 7467]",-0.0012406947890818876
4,random,"[3764, 12736, 1398, 1723]",-0.0014981958332917938
4,random,"[13520, 11549, 9956, 6111]",-0.0012406947890818846
4,random,"[1961, 11497, 9669, 1158]",-0.0012406947890818843
4,random,"[3937, 4229, 4899, 8526]",-0.0012406947890818807
4,random,"[7774, 5165, 1993, 14715]",-0.001925686964060094
4,random,"[5769, 3948, 8442, 2461]",-0.0012406947890818843
4,random,"[5840, 14634, 4356, 6489]",-0.0012406947890818815
4,random,"[9418, 4399, 2690, 4197]",-0.0012406947890818715
4,random,"[9582, 6920, 10623, 13841]",-0.0012406947890818722
4,random,"[2656, 4361, 7629, 4205]",-0.001240694789081882
4,random,"[6090, 13419, 5382, 5881]",-0.0014811074850866154
4,random,"[8499, 6614, 977, 3566]",-0.0016675794222744357
4,random,"[5981, 9880, 464, 3658]",-0.0012406947890818774
4,random,"[1542, 9708, 6239, 435]",-0.0014981958332918053
4,random,"[6908, 4720, 2507, 14166]",-0.0012406947890818735
4,random,"[7466, 12166, 6620, 2380]",-0.0014978368579184954
4,random,"[1375, 2811, 2941, 6117]",-0.0021238380263350477
4,random,"[5969, 2781, 5676, 1434]",-0.0016820412675535225
4,random,"[10433, 7795, 8492, 12691]",-0.0012406947890818791
4,random,"[8246, 9788, 10398, 12814]",-0.002594681105151581
4,random,"[12836, 3086, 8465, 267]",-0.0018607952054599235
4,random,"[5141, 4952, 3845, 11637]",-0.0018415135601829058
4,random,"[5937, 6887, 6144, 6620]",-0.0017714676177421073
4,random,"[2849, 1770, 9471, 295]",-0.0016931773978349288
4,random,"[1205, 5511, 4728, 13338]",0.16563275434243174
4,random,"[9816, 1426, 5813, 8721]",-0.0017677920537162864
4,random,"[999, 9761, 269, 4691]",0.16563275434243177
4,random,"[570, 7773, 2797, 2629]",-0.0016924391213731054
4,random,"[2443, 1172, 12545, 2303]",-0.001690150664681985
4,random,"[2199, 13029, 10727, 222]",-0.00178910692813
4,random,"[489, 11686, 2586, 13454]",-0.00124069478908189
4,random,"[9384, 5926, 4482, 3095]",-0.0014893514220996236
4,random,"[13605, 1952, 8172, 5395]",-0.0014981958332918111
4,random,"[5248, 2540, 13014, 8630]",-0.0014736298873167999
4,random,"[2948, 163, 3585, 11327]",-0.001696156179620336
4,random,"[8184, 8580, 2173, 4899]",-0.001240694789081884
4,random,"[4459, 6614, 12440, 4137]",-0.001240694789081882
4,random,"[7856, 2878, 6212, 3923]",-0.0016939320566470503
4,random,"[2627, 11711, 5702, 372]",-0.001790639331313781
4,random,"[1331, 778, 10166, 1255]",-0.0017846134646956628
4,random,"[4802, 6804, 3293, 371]",0.04842877237963159
4,random,"[210, 12732, 4036, 11495]",-0.0014981958332918172
4,random,"[7159, 2324, 2038, 7757]",-0.0016916205978982346
4,random,"[553, 4267, 5063, 5465]",-0.0017391432240161256
4,random,"[8645, 7668, 8397, 12]",-0.0017913257247963695
4,random,"[13810, 13519, 8504, 1645]",-0.0015581110814649902
4,random,"[7425, 8526, 11113, 2628]",-0.0012406947890818898
4,random,"[226, 12564, 5816, 44]",-0.0017872116276743146
4,random,"[6717, 3777, 438, 820]",-0.0014914003326056762
4,random,"[4716, 2273, 1007, 3184]",-0.0012406947890819119
4,random,"[1094, 7757, 6195, 400]",-0.0014981958332918011
4,random,"[13829, 5976, 6642, 11934]",-0.0012406947890818833
4,random,"[12892, 1620, 2358, 13353]",-0.0014966772406632186
4,random,"[9982, 2418, 2300, 13588]",-0.0014862226902073626
4,random,"[5876, 5854, 11610, 5564]",0.16563275434243177
4,random,"[3934, 518, 3671, 534]",-0.0014893514220996407
4,random,"[8319, 8839, 14218, 12244]",-0.001494103779179327
4,random,"[13421, 7308, 2684, 5690]",-0.001240694789081886
4,random,"[13099, 2599, 3485, 12691]",-0.0014854009971930285
4,random,"[1434, 3885, 7976, 7790]",-0.00124069478908189
4,random,"[6181, 2804, 12204, 8397]",-0.0013728488183637744
4,random,"[1961, 2661, 1284, 14127]",-0.0012406947890818718
4,random,"[5032, 12317, 13805, 1894]",-0.001788911112308665
4,random,"[10825, 14033, 1797, 3211]",-0.0012406947890818859
4,random,"[13490, 13399, 5912, 8548]",-0.0014962467231019693
4,random,"[313, 5155, 10623, 1293]",-0.0012406947890818822
4,random,"[7240, 8282, 9845, 3804]",-0.002015826253777965
4,random,"[8929, 154, 9525, 4380]",-0.001684155008180587
4,random,"[10007, 5266, 9729, 934]",-0.0014981958332917972
4,random,"[7634, 3725, 532, 1145]",-0.0014956037222764774
4,random,"[9201, 869, 5814, 6102]",-0.0016592594270443215
4,random,"[2096, 3276, 13110, 6587]",-0.001993107771022177
4,random,"[12240, 6365, 4863, 12247]",-0.001781704641762624
4,random,"[71, 1354, 2691, 9582]",-0.0020090022623908054
4,random,"[1962, 12948, 8041, 6750]",-0.0016905758227933494
4,random,"[8497, 12130, 10786, 708]",-0.0012406947890818822
4,random,"[1292, 2749, 10225, 1018]",-0.0016843873555248718
4,random,"[2212, 177, 4823, 2359]",-0.0017461101111510048
4,random,"[607, 7017, 1699, 10218]",-0.0014352695888794455
4,random,"[3358, 1767, 4251, 1357]",-0.0016944326137087575
4,random,"[7184, 13536, 5973, 2277]",-0.0012406947890818995
4,random,"[11595, 9678, 1186, 4024]",-0.0014981958332918072
4,random,"[463, 2486, 9511, 8656]",-0.001769672066518811
4,random,"[4976, 2165, 1220, 8479]",-0.0012406947890818913
4,random,"[1758, 11161, 850, 1013]",-0.001240694789081878
4,random,"[10617, 5097, 1246, 6661]",-0.0014530441124415963
4,random,"[5132, 7006, 6385, 5323]",-0.0017895970137776376
4,random,"[11912, 6181, 8555, 481]",-0.001240694789081876
4,random,"[9520, 387, 2169, 5917]",-0.001495603722276465
4,random,"[2972, 208, 1369, 1976]",-0.0014756614640923833
4,random,"[8170, 10623, 6750, 8392]",-0.0023561817144111532
4,random,"[1350, 1732, 625, 6928]",-0.0018176708173690906
4,random,"[7469, 6046, 3966, 568]",-0.0012406947890818687
4,random,"[5122, 12084, 4055, 1319]",-0.0014981958332918044
4,random,"[48, 1969, 3446, 2193]",-0.0014811074850866123
4,random,"[2070, 12719, 6668, 7300]",-0.0014981958332917957
4,random,"[13206, 604, 13460, 380]",-0.0012406947890818934
4,random,"[11569, 1076, 8420, 3612]",-0.0012406947890818657
4,random,"[4676, 4444, 769, 6162]",-0.0014977920581275316
4,random,"[501, 12344, 1645, 14848]",-0.0012406947890818774
4,random,"[57, 107, 12058, 2688]",-0.0017208884667789344
4,random,"[2648, 10897, 2269, 5460]",-0.0017829968161131207
4,random,"[13619, 13988, 8008, 3129]",-0.0014962467231019608
4,random,"[2684, 377, 11554, 13541]",-0.0018508733052349125
4,random,"[12923, 12506, 6824, 6212]",-0.0012406947890818835
4,random,"[10571, 7939, 10494, 4791]",-0.0014981958332918011
4,random,"[9274, 324, 6174, 2031]",-0.0012406947890818804
4,random,"[3095, 9178, 9513, 12924]",-0.0014893514220996181
4,random,"[1696, 4470, 13476, 429]",-0.0014981958332917838
4,random,"[5241, 2057, 7107, 13619]",-0.0014811074850866043
4,random,"[6222, 10801, 5359, 5174]",-0.001240694789081886
4,random,"[4862, 2467, 13499, 11645]",-0.0012406947890818711
4,random,"[7784, 6141, 188, 11661]",-0.001489351422099625
4,random,"[10671, 10163, 5234, 1837]",-0.0012406947890818872
4,random,"[6138, 7874, 10523, 1982]",-0.0012406947890818854
4,random,"[12130, 9702, 10258, 934]",-0.0014962467231019706
4,random,"[7553, 8721, 1653, 9951]",-0.0017693476666204896
4,random,"[1226, 4433, 4974, 7355]",-0.0012406947890818752
4,random,"[11847, 2799, 1369, 7811]",-0.0014893514220996199
4,random,"[2663, 1666, 2594, 9121]",-0.0012406947890818854
4,random,"[2616, 1221, 6865, 5636]",-0.0018570327591591173
4,random,"[5281, 10442, 6219, 14817]",-0.0012406947890818783
4,random,"[1699, 10817, 300, 112]",-0.0014893514220996236
4,random,"[5682, 11344, 10019, 8128]",-0.0012406947890818895
4,random,"[2388, 5132, 2306, 8099]",-0.0026400245052792836
4,random,"[3804, 6410, 6611, 1840]",-0.002275697914747719
4,random,"[9535, 190, 1675, 238]",-0.0014811074850866097
4,random,"[14576, 1875, 1700, 11199]",-0.0012406947890819006
4,random,"[3384, 10078, 5448, 2934]",-0.0021184143596724636
4,random,"[7114, 5115, 7129, 10815]",-0.0014719232489795661
4,random,"[6411, 4, 14771, 3286]",-0.0014981958332917992
4,random,"[8663, 1438, 9254, 8014]",-0.0014893514220996303
4,random,"[4126, 11906, 743, 3112]",-0.0014955415470032747
4,random,"[5871, 8387, 2127, 240]",-0.00124069478908189
4,random,"[4443, 438, 4862, 12907]",-0.0012406947890818904
4,random,"[13873, 9423, 4974, 1634]",-0.0012406947890818627
4,random,"[4862, 5172, 4785, 1905]",-0.0017833918715563061
4,random,"[8798, 12559, 6611, 4457]",0.1651793284138555
4,random,"[11048, 2477, 5258, 12917]",-0.0017891069281300194
4,random,"[12071, 5481, 696, 14440]",-0.0012406947890818904
4,random,"[14963, 10801, 14908, 1538]",-0.0012406947890818854
4,random,"[12925, 11979, 1882, 4785]",-0.0012406947890818915
4,random,"[316, 4277, 10921, 12842]",-0.0014862226902073747
4,random,"[957, 12358, 3360, 9702]",-0.0017506027727732583
4,random,"[10268, 3817, 6385, 4391]",-0.0012406947890818882
4,random,"[4150, 4208, 119, 7420]",0.14787723396441163
4,random,"[4873, 4184, 12154, 562]",-0.001240694789081883
4,random,"[5629, 7842, 8917, 84]",-0.0012406947890818793
4,random,"[5941, 6496, 5354, 9354]",-0.0014981958332917994
4,random,"[9850, 4823, 10284, 9182]",-0.0016732502852216185
4,random,"[11361, 3314, 5129, 13973]",-0.0012406947890818824
4,random,"[6643, 1938, 776, 1480]",-0.0017794890715459345
4,random,"[5173, 2785, 12091, 8208]",-0.0012406947890818978
4,random,"[13120, 5130, 4908, 9592]",-0.001486222690207373
4,random,"[4650, 1207, 1930, 5969]",-0.0014756614640923894
4,random,"[2465, 10390, 12887, 5252]",-0.0014981958332918053
4,random,"[821, 11554, 12813, 3848]",-0.0014962467231019862
4,random,"[4696, 7164, 8774, 3113]",-0.0012406947890818973
4,random,"[505, 13465, 14007, 11979]",-0.0012406947890818798
4,random,"[3632, 13602, 2659, 14946]",-0.0014978991278474195
4,random,"[3937, 9310, 667, 4182]",0.17432837242995722
4,random,"[6181, 6043, 2501, 9746]",-0.002094256210032069
4,random,"[1982, 6611, 2953, 4979]",-0.0014941037791793288
4,random,"[11618, 14212, 9755, 14144]",-0.0014671909825514388
4,random,"[124, 2032, 3890, 8953]",-0.0014981958332917751
4,random,"[10662, 9030, 1999, 5824]",-0.00124069478908191
4,random,"[5743, 7221, 3238, 527]",-0.0012406947890818865
4,random,"[11370, 6046, 12833, 743]",-0.0014955415470032805
4,random,"[13216, 1728, 11887, 4889]",-0.0014981958332917925
4,random,"[3604, 1268, 6618, 1135]",-0.001496246723101984
4,random,"[8721, 858, 14950, 8935]",-0.0014811074850866026
4,random,"[10564, 4399, 6344, 6152]",-0.0012406947890819
4,random,"[3332, 5494, 3056, 12137]",-0.00165064303777369
4,random,"[275, 9785, 7790, 1067]",-0.0013223122935131862
4,random,"[7383, 1120, 11370, 138]",-0.002350623999908787
4,random,"[8717, 4675, 71, 2861]",-0.0012406947890818865
4,random,"[71, 3147, 5266, 6804]",-0.0014981958332918027
4,random,"[2264, 4706, 9300, 8425]",-0.001489351422099619
4,random,"[78, 1258, 8146, 245]",-0.0019529844250575478
4,random,"[12932, 3907, 8715, 13353]",-0.0016919627674416085
4,random,"[3839, 554, 3848, 7107]",-0.0012406947890818863
4,random,"[9761, 2790, 13494, 1539]",-0.0014966772406632032
4,random,"[12440, 2222, 8397, 2789]",0.1653773872615787
4,random,"[9525, 5032, 6982, 4280]",-0.001240694789081897
4,random,"[10268, 7474, 11549, 1702]",0.16563275434243172
4,random,"[2007, 8831, 964, 3497]",-0.001494581789362429
4,random,"[7225, 10869, 9409, 9811]",-0.0014962467231019695
4,random,"[4254, 11132, 13477, 1255]",-0.001240694789081883
4,random,"[73, 6620, 9629, 3636]",-0.001497836857918485
4,random,"[6380, 11539, 7634, 13419]",-0.0014956037222764631
4,random,"[2198, 13407, 989, 11012]",-0.001240694789081889
4,random,"[10397, 5497, 5120, 7856]",-0.0016945600012643516
4,random,"[2409, 2819, 11784, 1131]",-0.0012406947890818796
4,random,"[5060, 2727, 1854, 121]",-0.001960147505007
4,random,"[11512, 4826, 3395, 8319]",-0.0014941037791793262
4,random,"[3048, 5148, 13858, 11749]",-0.0014966772406632143
4,random,"[1193, 4991, 6205, 1737]",-0.002009738761946497
4,random,"[5820, 3020, 3797, 13352]",-0.0019993417344108216
4,random,"[9205, 7504, 4697, 1729]",-0.0014914003326056656
4,random,"[4635, 3539, 1017, 2916]",-0.0019890694006369264
4,random,"[9656, 11637, 1273, 3585]",-0.001240694789081887
4,random,"[8690, 4427, 7224, 2184]",-0.001475661464092372
4,random,"[6091, 4193, 8197, 7157]",-0.0012406947890818813
4,random,"[10874, 8675, 5494, 12564]",0.0911366782576279
4,random,"[13532, 1758, 1985, 1542]",-0.0014981958332918024
4,random,"[3688, 12635, 5138, 1726]",-0.0014893514220996181
4,random,"[3290, 2952, 1606, 3258]",-0.001718288119694823
4,random,"[4761, 10580, 4987, 3251]",-0.0012406947890818924
4,random,"[11920, 5750, 7909, 4110]",-0.0014956037222764746
4,random,"[4368, 8492, 2608, 9044]",-0.001972044413727168
4,random,"[10786, 3141, 4231, 1894]",-0.0017899531331877036
4,random,"[12062, 398, 1789, 10272]",-0.0014980504100260445
4,random,"[6887, 313, 1950, 2349]",-0.0020147863908154115
4,random,"[5634, 6769, 4197, 113]",-0.0012406947890818926
4,random,"[249, 13424, 2661, 5443]",-0.0012406947890818718
4,random,"[2114, 6865, 12091, 7695]",-0.0012406947890818978
4,random,"[10026, 1404, 52, 3098]",-0.0012406947890818856
4,random,"[6120, 8101, 4079, 1835]",-0.0014956037222764696
4,random,"[1603, 7384, 1973, 8033]",-0.0020122902706414423
4,random,"[3817, 4883, 9012, 2031]",-0.0012406947890818889
4,random,"[10322, 6340, 8599, 169]",-0.0016867835433862913
4,random,"[6102, 10420, 1484, 12197]",-0.0014981958332918102
4,random,"[12758, 2275, 13421, 2892]",-0.0014945817893624238
4,random,"[646, 7792, 2269, 11512]",-0.001467190982551468
4,random,"[4862, 13214, 8425, 12091]",-0.001240694789081886
4,random,"[5769, 11266, 13668, 3266]",-0.0014945817893624298
4,random,"[6123, 744, 1860, 12204]",-0.0014981958332917942
4,random,"[377, 14817, 452, 6611]",0.181700658332924
4,random,"[13663, 9563, 3650, 11360]",-0.0014981958332918007
4,random,"[11129, 6967, 2825, 13848]",-0.0012406947890818848
4,random,"[1799, 2727, 11543, 7166]",-0.0017395267006953968
4,random,"[1295, 13902, 9441, 6804]",-0.0014811074850866167
4,random,"[8028, 1265, 7719, 12204]",-0.0016939320566470427
4,random,"[2334, 2047, 2397, 4738]",-0.0031426970728401765
4,random,"[7239, 2197, 3669, 1873]",-0.0012406947890818815
4,random,"[4284, 2436, 12240, 2804]",-0.0018624110911079825
4,random,"[3343, 395, 244, 3856]",-0.00233174543006843
4,random,"[14331, 7563, 6496, 5702]",-0.0012406947890818906
4,random,"[7310, 10535, 8721, 12130]",-0.0014811074850866054
4,random,"[10839, 466, 4065, 14722]",0.09818113112181354
4,random,"[1014, 5683, 2730, 5604]",-0.0012406947890818878
4,random,"[9069, 4807, 982, 5584]",-0.0014981958332918035
4,random,"[6473, 2411, 13239, 10082]",-0.0012406947890818865
4,random,"[9825, 3907, 11497, 14166]",-0.0016919627674415888
4,random,"[1113, 14900, 6667, 7184]",-0.0018186936138121954
4,random,"[10199, 4378, 12813, 1645]",-0.0012406947890818934
4,random,"[9584, 5937, 14089, 2942]",-0.001360689277771059
4,random,"[10751, 5143, 3740, 11295]",-0.0012406947890818833
4,random,"[10899, 1030, 14671, 3146]",-0.0020562451035446732
4,random,"[1950, 14882, 1292, 1274]",-0.0016961561796203465
4,random,"[6438, 9227, 11223, 7335]",-0.0014962467231019686
4,random,"[14582, 8422, 3449, 9829]",-0.0012406947890818787
4,random,"[9979, 1984, 6205, 6736]",-0.0014981958332918137
4,random,"[3211, 8826, 9200, 263]",-0.0012406947890818822
4,random,"[8319, 6162, 72, 588]",-0.0021143454012437506
4,random,"[5168, 6445, 1022, 4761]",-0.0014928134622439245
4,random,"[8917, 2710, 8657, 464]",-0.0012406947890818863
4,random,"[1614, 5241, 6661, 5586]",-0.0017208884667789363
4,random,"[196, 382, 213, 6445]",-0.0014945817893624203
4,random,"[7045, 13839, 7874, 4186]",-0.001240694789081889
4,random,"[6105, 370, 2730, 12281]",-0.0017883749592061786
4,random,"[4021, 2350, 3056, 10767]",-0.0017835899721707644
4,random,"[867, 800, 6369, 6222]",-0.0014978368579185014
4,random,"[2664, 2377, 5743, 8927]",-0.0012406947890818767
4,random,"[12483, 4807, 9841, 8186]",-0.0012406947890818804
4,random,"[7354, 2993, 6105, 7335]",-0.001990317003955727
4,random,"[2326, 4071, 3211, 1943]",-0.0014633044338263625
4,random,"[2921, 2427, 7809, 1131]",-0.0014893514220996188
4,random,"[6177, 11220, 5551, 2850]",-0.00149595943551803
4,random,"[4358, 9880, 4789, 3930]",-0.0012406947890818965
4,random,"[2850, 13602, 7467, 2229]",-0.0012406947890818939
4,random,"[13477, 2369, 4872, 10858]",-0.0012406947890818913
4,random,"[3955, 10598, 2822, 13058]",-0.0012406947890818908
4,random,"[14155, 12177, 3619, 100]",-0.0014893514220996175
4,random,"[6779, 6292, 8894, 6656]",-0.0021785161567060263
4,random,"[11010, 512, 8328, 6041]",-0.0014977383194974654
4,random,"[5814, 1603, 1516, 1511]",-0.0020623352392285664
4,random,"[7947, 1483, 11310, 8387]",-0.001240694789081889
4,random,"[7621, 1097, 6195, 1258]",-0.001453044112441606
4,random,"[340, 228, 968, 14307]",-0.0017851021892768921
4,random,"[9511, 11102, 2411, 1236]",-0.0014811074850866136
